dataset,protocol,split_name,model,seed,early_stopping_metric,early_stopping_split,scaler_mode,graph_mode,train_nodes,val_nodes,test_nodes,positives_train,positives_val,positives_test,f1,precision,recall,auroc,auprc,precision_at_100,recall_at_100,precision_at_500,recall_at_500,precision_at_1000,recall_at_1000,precision_at_1pct,recall_at_1pct,runtime_seconds,command,git_commit,artifact_created_at_utc
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,1,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0,0.0,0.0,0.6037,0.0138,0.0,0.0,0.006,0.0016,0.007,0.0038,0.01,0.0091,108.701,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:19:30.897100+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,2,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0023,0.0016,0.0038,0.5382,0.011,0.0,0.0,0.002,0.0005,0.003,0.0016,0.0018,0.0016,106.717,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:18:59.512055+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,3,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.008,0.0045,0.0349,0.3763,0.0081,0.0,0.0,0.002,0.0005,0.002,0.0011,0.0035,0.0032,108.637,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:22:54.374001+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,4,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0237,0.0123,0.3065,0.652,0.0161,0.02,0.0011,0.008,0.0021,0.018,0.0097,0.0159,0.0145,107.42,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:22:21.138804+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,5,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0,0.0,0.0,0.3766,0.0083,0.0,0.0,0.002,0.0005,0.001,0.0005,0.0006,0.0005,108.609,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:26:15.092059+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,6,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0217,0.011,0.8508,0.4164,0.0087,0.0,0.0,0.002,0.0005,0.001,0.0005,0.0006,0.0005,107.306,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:25:41.691754+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,7,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0368,0.019,0.5786,0.6817,0.0181,0.0,0.0,0.026,0.007,0.029,0.0156,0.0217,0.0199,108.449,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:29:35.231298+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,8,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.022,0.0112,0.6291,0.5181,0.0109,0.0,0.0,0.002,0.0005,0.001,0.0005,0.0006,0.0005,107.236,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:29:01.809995+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,9,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0392,0.0203,0.5996,0.57,0.013,0.0,0.0,0.002,0.0005,0.001,0.0005,0.0018,0.0016,108.455,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:32:55.027886+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,gcn,10,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0163,0.0084,0.2399,0.4761,0.0103,0.02,0.0011,0.012,0.0032,0.009,0.0048,0.0117,0.0107,107.209,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:32:19.289888+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,1,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0,0.0,0.0,0.3703,0.0083,0.01,0.0005,0.01,0.0027,0.009,0.0048,0.007,0.0064,24.501,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:08:25.705679+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,2,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0483,0.0259,0.3591,0.7112,0.0229,0.02,0.0011,0.022,0.0059,0.033,0.0177,0.037,0.0338,24.221,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:07:57.504819+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,3,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0109,0.0058,0.0789,0.4987,0.0105,0.01,0.0005,0.018,0.0048,0.015,0.0081,0.0135,0.0123,24.645,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:10:21.977370+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,4,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0311,0.0191,0.0837,0.649,0.0177,0.0,0.0,0.014,0.0038,0.019,0.0102,0.0211,0.0193,24.097,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:09:53.543878+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,5,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.003,0.0018,0.0091,0.3168,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0005,24.56,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:12:18.620050+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,6,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0381,0.0197,0.6044,0.667,0.0176,0.01,0.0005,0.012,0.0032,0.016,0.0086,0.0223,0.0204,24.086,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:11:48.843322+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,7,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0474,0.0261,0.256,0.7075,0.022,0.0,0.0,0.022,0.0059,0.021,0.0113,0.0305,0.0279,24.552,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:14:15.043141+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,8,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.04,0.0207,0.6119,0.6908,0.0182,0.0,0.0,0.024,0.0064,0.02,0.0107,0.0217,0.0199,24.072,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:13:44.132702+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,9,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0081,0.0043,0.0692,0.3121,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0021,24.682,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:16:09.917648+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,mlp,10,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0089,0.0047,0.1031,0.332,0.0077,0.0,0.0,0.006,0.0016,0.007,0.0038,0.0047,0.0043,24.036,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:15:39.839597+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,1,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0308,0.0196,0.073,0.71,0.0208,0.06,0.0032,0.024,0.0064,0.022,0.0118,0.0211,0.0193,125.909,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:36:31.355053+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,2,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0356,0.0241,0.0682,0.705,0.0201,0.01,0.0005,0.022,0.0059,0.022,0.0118,0.02,0.0183,123.853,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:35:54.462625+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,3,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.04,0.0223,0.1922,0.673,0.0183,0.0,0.0,0.012,0.0032,0.009,0.0048,0.01,0.0091,125.873,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:40:09.138358+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,4,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.029,0.0154,0.2475,0.6825,0.0177,0.0,0.0,0.01,0.0027,0.01,0.0054,0.0123,0.0113,123.982,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:39:29.935374+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,5,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.041,0.0211,0.7289,0.6883,0.0183,0.02,0.0011,0.02,0.0054,0.016,0.0086,0.0194,0.0177,125.87,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:43:47.241541+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,6,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0445,0.0231,0.6377,0.7029,0.019,0.02,0.0011,0.016,0.0043,0.019,0.0102,0.0147,0.0134,124.356,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:43:06.038501+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,7,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0422,0.0218,0.6855,0.6965,0.0181,0.0,0.0,0.004,0.0011,0.008,0.0043,0.0141,0.0129,125.831,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:47:26.309000+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,8,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0,0.0,0.0,0.3267,0.0076,0.0,0.0,0.0,0.0,0.001,0.0005,0.0029,0.0027,123.744,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:46:42.387524+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,9,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0401,0.0223,0.197,0.6914,0.0187,0.03,0.0016,0.02,0.0054,0.014,0.0075,0.0147,0.0134,125.81,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:51:05.323301+00:00
dgraphfin,inductive_isolated,t1-14_val15-16_test17-20,sage,10,val_f1,validation,train_only,inductive_isolated_eval,947462,107932,170207,12543,1103,1863,0.0454,0.0235,0.6221,0.7026,0.0195,0.02,0.0011,0.02,0.0054,0.022,0.0118,0.0211,0.0193,123.585,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T05:50:17.082692+00:00
dgraphfin,strict_inductive,t1-14_val15-16_test17-20,gcn,1,val_f1,validation,train_only,inductive_subgraph,947462,107932,170207,12543,1103,1863,0.0021,0.029,0.0011,0.5688,0.0124,0.0,0.0,0.006,0.0016,0.007,0.0038,0.0076,0.007,109.313,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T04:34:53.703773+00:00
dgraphfin,strict_inductive,t1-14_val15-16_test17-20,gcn,2,val_f1,validation,train_only,inductive_subgraph,947462,107932,170207,12543,1103,1863,0.0032,0.0063,0.0021,0.5023,0.0101,0.0,0.0,0.004,0.0011,0.005,0.0027,0.0029,0.0027,107.563,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T04:34:47.111225+00:00
dgraphfin,strict_inductive,t1-14_val15-16_test17-20,gcn,3,val_f1,validation,train_only,inductive_subgraph,947462,107932,170207,12543,1103,1863,0.0103,0.0056,0.066,0.4713,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.266,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T04:38:14.720700+00:00
dgraphfin,strict_inductive,t1-14_val15-16_test17-20,gcn,4,val_f1,validation,train_only,inductive_subgraph,947462,107932,170207,12543,1103,1863,0.0262,0.0133,0.8148,0.6159,0.0142,0.01,0.0005,0.014,0.0038,0.012,0.0064,0.0117,0.0107,107.85,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets dgraphfin --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 64 --num-layers 2 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T04:38:07.705032+00:00
